motion,label
-27.279297 -26.466797 -27.384766 -32.193359 -35.314453 -32.111328 -46.427734 -25.662109 -17.431641 -25.375000 -27.542969 -24.199219 -14.929688 -28.062500 -26.466797 -1.138672 -28.093750 -32.457031 -35.074219 -54.666016 -50.464844 -53.806641 -42.521484 -17.501953,r
-10.109375 -39.884766 -45.589844 -30.359375 -25.656250 -41.976562 -12.761719 -34.013672 -22.830078 -7.175781 12.097656 -20.427734 -5.701172 33.271484 3.656250 -23.822266 7.214844 -25.939453 -45.919922 -20.033203 -7.138672 -39.041016 -30.228516 -55.380859,r
-47.583984 -31.343750 -45.148438 -38.003906 -26.220703 -31.529297 -26.121094 -21.304688 -39.726562 -22.699219 -23.031250 -14.332031 -10.011719 -6.808594 1.082031 -31.369141 -45.025391 -22.015625 -28.734375 -24.640625 -39.750000 -51.427734 -43.775391 -40.980469,r
-34.007812 -34.660156 -33.542969 -57.925781 -56.832031 -32.332031 -30.367188 -45.687500 -34.781250 -13.871094 -29.132812 -38.035156 -32.503906 -36.160156 -8.593750 2.585938 -56.476562 -49.539062 -44.789062 -79.335938 -60.035156 -40.140625 -47.644531 -31.386719,r
-38.406250 -23.550781 -21.660156 -24.429688 -30.027344 -25.750000 -21.105469 -18.421875 -15.761719 -20.800781 -46.253906 -23.011719 0.644531 -37.019531 -46.644531 -13.308594 -44.671875 -65.023438 -39.476562 -35.964844 -49.957031 -36.328125 -18.617188 -46.816406,r
-15.371094 -21.144531 -17.468750 -19.777344 -62.171875 -68.593750 -89.136719 -60.726562 -6.406250 -0.722656 -5.820312 -20.605469 -17.320312 -20.054688 -37.402344 -27.824219 -17.398438 -3.078125 -24.464844 -48.984375 -61.007812 -37.906250 -23.390625 -57.750000,r
-52.796875 -17.218750 0.640625 -21.675781 -59.000000 -37.304688 -53.261719 -52.132812 22.328125 10.703125 -33.839844 -18.136719 0.984375 -16.523438 -12.851562 -24.167969 -75.273438 -18.058594 -11.070312 -20.843750 -27.652344 -61.367188 -60.230469 -25.074219,r
-49.523438 -19.277344 -25.710938 -41.300781 -33.652344 -15.742188 -50.605469 -68.625000 -14.488281 -13.316406 -12.511719 -17.503906 -17.398438 -53.175781 -50.503906 -8.804688 -49.828125 -32.750000 -0.277344 -21.937500 -39.488281 -67.332031 -57.140625 -39.742188,r
-33.820312 -39.832031 -45.511719 -3.062500 5.781250 -19.027344 -43.910156 -42.171875 -11.937500 -34.281250 -21.628906 -10.914062 -38.089844 -29.695312 -23.964844 -43.496094 -56.652344 -48.285156 -18.199219 -53.722656 -42.148438 -50.925781 -59.625000 -65.503906,r
-19.015625 -27.976562 -37.667969 -20.457031 -32.320312 -34.839844 -49.203125 -54.488281 -31.773438 -2.765625 1.339844 -11.542969 -16.093750 -28.304688 -26.589844 -28.011719 -47.234375 -22.667969 -32.265625 -39.808594 -36.898438 -64.539062 -65.558594 -23.082031,r
-53.470703 -7.423828 -24.537109 -42.000000 -42.019531 -46.591797 -52.630859 -42.439453 -25.052734 -5.289062 -9.042969 -15.962891 -33.093750 3.998047 3.664062 -27.648438 -17.005859 -22.908203 -40.314453 -39.677734 -0.871094 -21.628906 -41.248047 -52.382812,r
-55.007812 -22.953125 -6.937500 -28.425781 -28.964844 -51.628906 -50.203125 -30.750000 -25.050781 -5.910156 -25.402344 -42.640625 -40.718750 -18.554688 -22.703125 -38.792969 -37.503906 0.238281 -25.757812 -52.097656 -37.335938 -40.828125 -65.761719 -28.460938,r
-64.808594 -57.593750 -24.085938 -22.980469 -27.394531 -23.535156 -22.859375 -21.000000 -43.515625 -33.785156 -35.199219 -55.136719 1.152344 37.707031 -5.394531 -18.804688 -46.480469 -67.582031 -30.585938 -26.433594 -42.250000 -42.421875 -40.355469 -46.441406,r
-21.210938 -35.800781 -14.203125 -47.250000 -84.839844 -53.632812 -25.320312 -51.132812 -9.222656 -7.250000 -23.132812 -30.156250 -54.195312 -4.367188 -24.558594 -5.222656 -55.503906 -51.156250 -53.496094 -64.445312 -74.855469 -62.984375 -34.300781 -41.703125,r
-37.472656 -23.468750 -49.128906 -58.183594 -35.902344 -28.929688 -40.179688 -45.269531 -36.441406 -36.015625 -36.113281 -16.640625 12.167969 -6.910156 -39.492188 3.507812 -49.757812 -47.523438 3.839844 -7.523438 -47.171875 -84.707031 -81.093750 -63.964844,r
-61.957031 -35.089844 -26.773438 -46.667969 -41.046875 -39.835938 -56.773438 -60.753906 2.148438 -11.507812 -37.015625 -45.992188 -15.250000 -10.695312 -35.121094 -50.160156 -31.847656 -30.585938 -82.242188 -42.878906 -19.898438 -80.187500 -78.726562 -49.300781,r
-48.693359 -63.605469 -61.125000 -42.687500 -48.396484 -25.708984 -17.962891 -27.126953 -48.447266 -30.894531 -23.798828 -6.414062 -7.666016 -35.810547 -31.181641 -52.462891 -50.044922 -51.447266 -55.736328 -43.826172 -18.617188 -38.404297 -48.318359 -31.492188,r
-37.917969 -50.457031 -47.675781 -63.281250 -29.230469 -19.976562 -72.343750 -58.214844 -44.660156 -20.910156 -45.351562 -42.714844 -44.105469 -54.996094 -50.937500 12.640625 -64.671875 -73.140625 -61.730469 -49.597656 -47.125000 -64.398438 -50.675781 -43.722656,r
-18.765625 -38.410156 -56.140625 -30.167969 -47.277344 -34.644531 -33.152344 -61.921875 -17.105469 -40.312500 -23.843750 -7.808594 -8.375000 -37.605469 -44.351562 -43.179688 -27.796875 -50.136719 -50.832031 -31.429688 -51.316406 -52.664062 -43.816406 -66.035156,r
-47.523438 -44.628906 -22.558594 -14.843750 -20.578125 -30.558594 -51.230469 -43.558594 -40.289062 -28.839844 -28.777344 -16.183594 -1.613281 3.832031 -14.039062 -36.316406 -40.394531 -25.632812 -41.734375 -43.617188 -67.789062 -54.535156 -54.765625 -37.726562,r
-44.970703 -8.441406 -21.417969 -31.566406 -33.457031 -47.878906 -45.113281 -38.806641 -30.222656 9.728516 -12.080078 -45.763672 -50.986328 -31.945312 -10.513672 -3.236328 -40.164062 -34.173828 -34.197266 -48.994141 -54.771484 -48.537109 -47.208984 -44.783203,r
-39.921875 -54.207031 -41.125000 -25.324219 -38.285156 -68.488281 -58.367188 -17.808594 -31.867188 -57.472656 -24.609375 -5.648438 -44.753906 -50.593750 -37.250000 -9.160156 -63.480469 -72.058594 -42.371094 -30.011719 -53.960938 -39.191406 -22.636719 -65.578125,r
-32.816406 -40.441406 -26.609375 -25.734375 -65.597656 -54.351562 -10.562500 -34.300781 12.941406 -0.718750 -30.164062 -47.085938 -47.109375 -17.859375 -62.875000 -74.894531 -46.273438 -41.425781 -60.324219 -47.769531 -64.109375 -75.296875 -57.152344 -27.296875,r
-42.800781 -31.847656 -13.789062 -27.253906 -61.886719 -67.621094 -59.890625 -15.410156 -42.812500 -4.785156 -18.410156 -25.890625 -40.714844 -46.328125 -47.929688 -55.714844 -31.605469 -37.718750 -45.375000 -50.089844 -45.691406 -22.843750 -40.144531 -43.089844,r
1.292969 -17.675781 -35.984375 -44.468750 -77.496094 -53.910156 -42.554688 -34.679688 -18.734375 -2.871094 -16.695312 -37.375000 -50.312500 -57.730469 -25.210938 -1.300781 -53.468750 -54.304688 -53.304688 -63.742188 -70.804688 -60.847656 -30.437500 -19.859375,r
-36.339844 -15.343750 -34.199219 -47.207031 -52.601562 -43.843750 -32.578125 -51.886719 -42.417969 -51.601562 -30.242188 -14.734375 -33.480469 -39.835938 -15.871094 -16.449219 -72.371094 -46.703125 -51.222656 -60.613281 -38.449219 -13.410156 -14.679688 -36.273438,r
-44.765625 -34.921875 -34.363281 -36.363281 -42.117188 -37.257812 -29.378906 -31.050781 -55.160156 -70.375000 -35.183594 17.027344 6.011719 -28.300781 -34.554688 -23.335938 -47.625000 -27.878906 -41.730469 -59.308594 -47.839844 -53.621094 -48.457031 -15.882812,r
-32.023438 -49.605469 -48.464844 -26.402344 -29.183594 -45.972656 -26.593750 -17.046875 -45.566406 -33.988281 -26.722656 -18.082031 -5.257812 -13.906250 -15.632812 -37.109375 -25.507812 -71.367188 -55.609375 -22.328125 -10.796875 -35.320312 -36.363281 -25.398438,r
-38.449219 -66.003906 -61.210938 -28.113281 -27.601562 -47.335938 -47.664062 -39.589844 -23.343750 -37.355469 -25.535156 -38.117188 -65.496094 -24.687500 -54.617188 -47.160156 -72.113281 -71.582031 -90.417969 -72.003906 -58.144531 -48.871094 -71.632812 -49.425781,r
-32.316406 -23.429688 -41.164062 -29.488281 -52.226562 -33.632812 -27.003906 -39.972656 -32.546875 -36.359375 -41.480469 -46.367188 -18.351562 -3.582031 -23.101562 -4.992188 -18.042969 -24.214844 -28.019531 -24.644531 -42.523438 -37.394531 -49.992188 -72.695312,r
-32.515625 -45.343750 -61.675781 -28.378906 -23.878906 -23.890625 -32.628906 -18.679688 -41.742188 -44.359375 -14.085938 -30.609375 -40.664062 -3.597656 -9.011719 -38.265625 -58.523438 -20.269531 -33.109375 -45.257812 -36.625000 -16.527344 -36.453125 -76.523438,r
-52.984375 -58.402344 -25.976562 -15.343750 -22.289062 -37.171875 -43.585938 -43.605469 -48.421875 -28.945312 -10.414062 -18.171875 -30.652344 -27.691406 -33.406250 -44.050781 -70.085938 -36.003906 -33.570312 -50.328125 -37.117188 -33.699219 -31.433594 -30.425781,r
-48.796875 -48.097656 -35.554688 -34.460938 -37.714844 -12.425781 2.636719 -25.519531 -52.945312 -55.105469 -27.070312 -14.953125 -20.398438 -8.992188 -17.351562 -36.570312 -52.265625 -50.027344 -62.257812 -38.878906 -28.882812 -65.355469 -55.046875 -52.011719,r
-37.816406 -9.437500 -19.945312 -27.906250 -0.921875 -15.576172 -60.656250 -38.404297 -44.921875 -24.294922 -17.087891 -61.580078 -27.394531 -4.658203 -27.105469 -30.921875 -51.785156 -24.476562 -44.693359 -45.255859 -47.638672 -40.845703 -55.128906 -54.656250,r
-48.359375 -43.236328 -20.996094 -20.427734 6.255859 -24.123047 -51.970703 -40.035156 -23.500000 -22.609375 -31.710938 -31.240234 -5.291016 -7.912109 -45.177734 -17.636719 -45.083984 -51.107422 -35.511719 -5.396484 -30.408203 -58.755859 -38.929688 -12.541016,r
-18.984375 -5.738281 -21.464844 -52.603516 -34.804688 -29.199219 -51.695312 -60.115234 1.464844 -5.916016 -6.427734 17.384766 -11.634766 -30.484375 -32.587891 -15.130859 -28.824219 -6.632812 -17.361328 -57.994141 -45.978516 -49.855469 -29.626953 -36.066406,r
-56.957031 -30.785156 -5.660156 -16.339844 -55.816406 -59.062500 -66.054688 -19.031250 4.769531 14.816406 -21.531250 -42.894531 -69.582031 -85.769531 -97.011719 -68.351562 -52.871094 -39.191406 -50.039062 -80.566406 -110.375000 -90.500000 -50.265625 -65.937500,r
-40.824219 -59.078125 -47.039062 -43.476562 -28.402344 -32.726562 -32.960938 -44.675781 -41.750000 -51.246094 -39.863281 -28.089844 -9.359375 -11.843750 -59.183594 -55.746094 -77.382812 -81.757812 -61.742188 -24.003906 -46.031250 -65.707031 -51.406250 -69.894531,r
-49.558594 -36.787109 -19.050781 -43.087891 -42.564453 -17.923828 -53.904297 -52.925781 -47.869141 -46.175781 -41.945312 -18.792969 8.757812 -7.763672 -13.564453 -32.617188 -63.242188 -14.390625 -3.037109 -23.591797 -22.220703 -20.517578 -39.033203 -48.476562,r
-31.820312 -57.375000 -64.738281 -44.500000 -53.562500 -55.277344 -15.589844 -44.292969 -60.187500 -59.859375 -61.757812 -68.742188 -32.980469 -3.589844 -22.386719 -3.636719 -64.835938 -91.859375 -62.082031 -36.210938 -49.378906 -66.230469 -20.746094 -7.488281,r
-42.019531 -31.054688 -70.113281 -65.003906 -74.085938 -69.246094 -29.015625 -56.707031 -6.523438 -34.906250 -29.597656 -51.277344 -76.773438 -45.652344 -18.824219 -15.140625 -31.464844 -23.027344 -61.460938 -85.542969 -72.367188 -56.500000 -66.261719 -40.593750,r
-87.941406 -47.605469 -32.722656 -32.753906 -60.058594 -37.890625 -27.066406 -36.730469 -16.207031 5.953125 -24.910156 -50.457031 -57.289062 -62.488281 -38.753906 -18.996094 -25.785156 -81.050781 -85.656250 -74.105469 -53.937500 -54.695312 -37.519531 -31.687500,r
-28.115234 -16.703125 -13.285156 -11.833984 -30.525391 -28.476562 -50.601562 -51.919922 -11.246094 -14.962891 -8.019531 -21.326172 -32.052734 -28.818359 -21.623047 -49.458984 -24.373047 -6.228516 -33.101562 -46.689453 -28.261719 -43.337891 -60.845703 -53.595703,r
-25.527344 -47.617188 -37.589844 -14.011719 -23.324219 -40.730469 -38.894531 -37.273438 -64.781250 -1.664062 9.144531 -4.496094 -15.746094 -23.539062 -3.335938 -9.812500 -24.691406 -23.480469 -18.703125 -17.335938 -27.058594 -36.843750 -32.152344 -41.332031,r
-22.857422 -47.500000 -31.437500 -42.253906 -40.925781 -13.025391 -8.884766 -27.894531 -39.646484 -21.246094 -54.132812 -55.671875 -7.615234 7.656250 -23.638672 -41.353516 -58.261719 -52.787109 -46.664062 -47.808594 -27.771484 -18.882812 -23.673828 -22.351562,r
-38.931641 -30.136719 -54.267578 -42.976562 -29.746094 -21.416016 -24.185547 -40.587891 -27.634766 -31.390625 -14.638672 -15.328125 -32.083984 -22.621094 -19.101562 -40.263672 -36.859375 -53.443359 -48.091797 -53.312500 -51.218750 -37.736328 -39.376953 -44.181641,r
-27.761719 -43.511719 -44.667969 -34.015625 -39.089844 -31.824219 -36.941406 -53.968750 -34.738281 -8.226562 -14.578125 -5.800781 -18.625000 -22.320312 -50.378906 -45.640625 -37.304688 -40.980469 -33.503906 -54.714844 -60.832031 -64.085938 -52.812500 -73.031250,r
-41.898438 -41.101562 -43.554688 -10.750000 -33.859375 -60.656250 -54.617188 -100.765625 -30.414062 -43.757812 -19.781250 -14.500000 6.031250 -16.359375 -62.992188 -95.625000 -36.625000 -40.898438 -32.304688 -13.687500 -22.210938 -81.984375 -148.500000 -159.476562,n
-99.097656 -27.781250 -49.796875 -54.085938 -41.007812 -31.550781 -13.519531 -53.320312 -100.269531 -77.878906 -37.367188 -16.824219 9.187500 22.109375 -34.453125 -78.593750 -118.964844 -56.875000 -83.617188 -46.789062 -33.285156 -60.695312 -33.324219 -61.933594,n
-74.183594 -60.164062 -71.796875 -75.671875 -52.191406 -37.484375 -87.660156 -82.988281 -75.167969 -63.441406 -56.015625 -54.761719 -34.820312 -17.128906 -34.539062 31.625000 -108.210938 -99.218750 -75.777344 -61.265625 -62.968750 -88.914062 -104.402344 -48.113281,n
-41.464844 -4.179688 -19.523438 -31.347656 -39.433594 -34.738281 -44.746094 -51.652344 32.199219 -16.011719 -25.960938 -36.082031 -28.496094 16.335938 0.386719 -67.121094 -22.246094 20.781250 12.015625 -11.972656 -22.667969 -45.769531 -62.546875 -74.078125,n
-90.578125 -62.320312 -50.675781 -15.902344 -21.460938 -33.804688 -58.296875 -103.945312 -57.875000 -29.015625 -5.433594 -13.718750 -9.148438 -37.296875 -62.660156 -49.140625 -59.363281 -44.046875 -49.085938 -50.300781 -61.500000 -71.406250 -107.613281 -115.542969,n
-67.046875 -69.515625 -68.695312 -24.820312 -24.300781 -30.402344 -57.050781 -52.023438 -76.402344 -28.535156 -12.007812 -11.511719 -8.562500 -30.957031 -15.656250 -10.152344 -93.585938 -43.058594 -18.636719 -16.285156 -42.195312 6.613281 5.429688 -0.191406,n
-14.222656 -39.519531 -45.613281 -51.621094 -72.980469 -51.496094 -39.414062 -36.101562 -26.730469 -19.816406 -51.363281 10.265625 49.785156 47.898438 35.898438 17.308594 -18.363281 27.023438 66.296875 12.160156 7.675781 -12.460938 -29.457031 -45.191406,n
-35.128906 -19.183594 -45.175781 -16.550781 -44.074219 -47.855469 -51.664062 -107.523438 30.882812 7.007812 3.707031 -22.199219 -0.296875 -17.488281 -46.160156 5.429688 -14.203125 5.281250 -38.093750 -43.539062 -64.449219 -26.058594 0.867188 -12.687500,n
-73.609375 -49.351562 -32.003906 -75.300781 -108.972656 -63.484375 -72.679688 -64.167969 21.343750 0.687500 -31.898438 -58.082031 -9.570312 -12.238281 1.074219 0.468750 -38.605469 -89.851562 -97.351562 -70.617188 -82.363281 -46.160156 -42.093750 -80.156250,n
-43.074219 -79.773438 -90.980469 -61.460938 -62.226562 -71.320312 -23.078125 -51.000000 -22.484375 -53.410156 -25.675781 -14.191406 -19.539062 -1.824219 -8.167969 4.207031 -57.394531 -36.726562 -77.500000 -62.781250 -31.261719 -47.417969 -36.191406 -37.167969,n
-129.843750 -39.625000 -22.070312 -36.914062 4.914062 -15.539062 20.734375 5.914062 23.718750 -2.320312 14.507812 30.875000 25.578125 4.054688 -14.117188 48.687500 -58.062500 -4.132812 -17.757812 -17.882812 34.531250 -7.273438 -32.453125 -15.015625,n
-25.988281 -2.843750 -42.957031 -122.929688 -67.121094 -38.265625 -90.316406 -71.136719 -5.175781 -64.042969 41.882812 50.093750 -37.984375 -25.070312 15.511719 12.902344 -3.398438 -19.191406 -56.871094 -74.453125 0.109375 -38.535156 -36.316406 -49.613281,n
-84.292969 -31.503906 21.386719 47.949219 -22.097656 -80.726562 -62.187500 -49.746094 -14.230469 -33.503906 4.949219 -14.625000 -24.414062 -14.980469 -66.941406 -70.773438 -87.695312 -49.988281 -35.988281 -15.199219 -18.984375 -69.734375 -113.019531 -103.957031,n
-58.011719 -66.859375 -124.125000 -54.707031 -12.582031 -25.507812 -42.308594 -16.640625 -37.367188 -42.878906 -39.160156 -55.195312 -52.921875 28.613281 25.195312 -9.148438 -80.351562 -10.675781 -34.726562 -27.261719 -10.750000 -41.347656 -61.050781 -38.066406,n
-54.839844 -62.558594 -68.039062 -44.847656 -67.082031 -85.492188 -90.988281 -50.464844 -12.988281 -30.156250 -6.324219 -16.203125 -29.148438 24.101562 -7.375000 4.621094 -30.511719 -24.601562 -43.253906 -27.367188 -29.183594 -32.976562 -23.003906 -9.625000,n
21.085938 -14.253906 -41.005859 -59.560547 -34.185547 -34.365234 -17.119141 -23.552734 5.566406 4.289062 3.009766 15.935547 31.857422 27.546875 11.761719 32.742188 -25.652344 -58.064453 -56.017578 -21.376953 7.500000 3.761719 -3.441406 -17.046875,n
-25.718750 -48.593750 -36.005859 -33.542969 -48.421875 -51.753906 -19.986328 -46.953125 33.556641 18.357422 25.066406 52.367188 37.744141 6.660156 -19.435547 7.085938 -30.078125 -26.259766 -2.640625 -11.988281 -0.757812 -25.988281 -31.792969 -25.712891,n
-78.593750 -20.000000 -47.402344 -3.453125 -9.820312 -91.664062 -50.097656 -33.562500 21.859375 -34.503906 -5.453125 -9.808594 -52.941406 -22.527344 -9.753906 12.589844 -7.300781 18.089844 -84.167969 -76.125000 -50.750000 -32.574219 -23.156250 -28.761719,n
-46.843750 -42.378906 -65.808594 -77.000000 -60.726562 -63.285156 -44.488281 -89.175781 13.191406 -24.792969 -48.089844 -5.382812 -10.320312 0.378906 8.652344 31.738281 -69.199219 -60.242188 -72.390625 -74.625000 -63.250000 -47.363281 -30.867188 -55.804688,n
-81.519531 -66.902344 -80.671875 -55.890625 -22.890625 -43.984375 -59.242188 -85.972656 -0.550781 -33.156250 -7.644531 -10.500000 -28.671875 -19.574219 -39.847656 -22.886719 -43.875000 -34.601562 -44.085938 -36.566406 -17.003906 -50.820312 -63.324219 -68.601562,n
-74.035156 -68.507812 -33.324219 -26.843750 -66.753906 -78.648438 -57.066406 -68.570312 -9.312500 7.828125 14.628906 -14.238281 -45.707031 -4.476562 11.972656 -12.097656 -42.535156 -30.230469 -48.367188 -49.855469 -63.179688 -89.500000 -95.890625 11.503906,n
-63.902344 -105.367188 -66.363281 -93.269531 -108.136719 -43.394531 -38.433594 -38.058594 -29.160156 -26.613281 -28.261719 10.992188 -3.933594 -20.062500 23.371094 -11.484375 -21.800781 -97.167969 -50.214844 -49.539062 -59.863281 -23.531250 -24.171875 -58.660156,n
-31.863281 -60.167969 -67.500000 -68.019531 -85.914062 -79.062500 -107.128906 -81.445312 -30.550781 -15.425781 1.808594 14.636719 -18.691406 -15.703125 7.960938 -20.484375 -38.289062 -18.496094 -50.183594 -93.128906 -108.429688 -52.812500 -61.957031 -60.093750,n
-88.722656 -73.582031 -34.675781 -69.464844 -61.160156 -42.652344 -46.703125 -79.707031 -12.796875 -57.902344 -4.390625 0.015625 3.496094 13.156250 3.554688 21.050781 -56.039062 -49.214844 -72.878906 -54.804688 -50.406250 -55.710938 -34.234375 -77.218750,n
-60.457031 -60.667969 -71.238281 -38.335938 -55.472656 -64.964844 -52.460938 -41.542969 -10.785156 -27.144531 -5.191406 9.367188 34.386719 -6.410156 -31.261719 -11.984375 -54.640625 -28.734375 -22.828125 -4.050781 -28.589844 -76.476562 -55.578125 -22.273438,n
-64.414062 -50.957031 -28.730469 -32.058594 -40.312500 -59.730469 -39.265625 -69.605469 12.222656 -12.589844 -59.800781 -48.855469 9.433594 24.910156 19.800781 15.882812 -36.031250 -32.648438 -73.382812 -19.519531 -16.945312 -6.707031 28.875000 -55.558594,n
-33.179688 -59.816406 -76.156250 -63.687500 -41.394531 -53.878906 -56.902344 -74.285156 -23.445312 -25.929688 10.960938 32.449219 -2.714844 -32.234375 -23.996094 42.941406 -60.214844 -34.953125 -18.933594 -16.035156 -44.992188 -50.546875 -19.257812 -12.941406,n
-71.730469 -21.390625 -45.316406 -38.382812 -47.453125 -85.503906 -11.324219 -12.328125 22.753906 7.777344 -1.261719 -22.472656 4.292969 5.906250 18.394531 -9.484375 -36.992188 -34.683594 -45.433594 -32.628906 -11.527344 -42.667969 -48.828125 16.000000,n
-64.859375 -70.785156 -59.347656 -64.195312 -29.558594 -48.585938 -80.730469 -31.035156 -9.519531 4.691406 -16.304688 7.089844 13.191406 -18.792969 -0.375000 -3.527344 -20.871094 -35.003906 -26.140625 -68.261719 -24.085938 -25.175781 -32.054688 1.554688,n
-14.876953 -25.626953 -34.675781 -32.855469 -40.720703 -54.425781 -53.402344 -33.404297 -6.093750 8.253906 18.615234 18.830078 -9.916016 25.357422 42.296875 -13.353516 -10.556641 -35.970703 -33.078125 -47.800781 4.384766 -48.714844 -50.544922 -48.837891,n
-72.289062 -82.015625 -88.875000 -68.648438 25.750000 -142.148438 -154.046875 78.531250 28.578125 13.031250 -0.015625 61.726562 10.539062 120.179688 94.671875 -41.210938 -43.406250 -21.773438 -57.515625 -71.703125 56.453125 -50.351562 -95.046875 -19.906250,n
-25.488281 -48.808594 -17.414062 -32.824219 -32.355469 -24.617188 35.000000 -27.398438 63.664062 31.863281 4.746094 25.269531 22.769531 11.832031 -17.597656 29.992188 -39.707031 -39.363281 -46.433594 -72.472656 -33.101562 -9.445312 48.570312 25.730469,n
-61.039062 -55.042969 -67.199219 -18.996094 -31.824219 -65.429688 -25.289062 -13.437500 67.777344 58.253906 37.937500 17.433594 -1.386719 14.703125 -14.207031 18.539062 -16.167969 -5.988281 -45.765625 -30.871094 -4.777344 6.300781 3.246094 -30.441406,n
-72.132812 -34.917969 -25.441406 -32.390625 -39.566406 1.734375 -11.148438 -54.843750 38.992188 51.996094 38.980469 42.636719 67.847656 62.929688 44.097656 -9.496094 -9.683594 -13.449219 -44.156250 -33.613281 -10.281250 -30.238281 -25.957031 -7.488281,n
-14.953125 -85.226562 -54.476562 -40.898438 -40.250000 -12.218750 -156.187500 -125.921875 -12.148438 53.257812 53.906250 8.625000 -43.867188 50.992188 73.726562 -5.023438 -9.906250 -14.234375 16.476562 23.375000 -21.453125 -47.265625 0.414062 -24.210938,n
79.593750 -31.503906 -72.238281 -63.804688 -66.609375 -30.773438 -28.320312 -94.800781 -88.808594 -28.324219 28.078125 -1.371094 -32.250000 -34.468750 -21.500000 14.367188 -8.039062 -19.648438 -41.808594 -73.503906 -75.613281 -3.039062 47.167969 -68.468750,n
-49.585938 -36.414062 -82.570312 -118.808594 -50.308594 -39.855469 -104.441406 -99.253906 11.527344 -44.203125 -48.261719 7.085938 -6.636719 -11.335938 -2.332031 -2.273438 -119.363281 -49.250000 -4.148438 -56.757812 -26.359375 -70.632812 -76.851562 -41.082031,n
-66.910156 -64.242188 -50.550781 -48.882812 -77.414062 -72.023438 -17.332031 -39.160156 -27.535156 17.144531 5.179688 -19.808594 -11.503906 -22.433594 -38.519531 -3.328125 -40.441406 -15.988281 -53.867188 -58.296875 -50.132812 -62.917969 -55.222656 -80.976562,n
-104.226562 -73.472656 -62.570312 -76.539062 -88.472656 -63.515625 -39.382812 -69.949219 -31.519531 -53.207031 -31.917969 -47.554688 -25.875000 -7.015625 -35.226562 -27.800781 -78.812500 -68.636719 -73.523438 -63.378906 -75.976562 -96.738281 -86.347656 -75.980469,n
-87.093750 -88.710938 -68.687500 -44.355469 -42.214844 -70.117188 -99.882812 -97.039062 -11.292969 -18.683594 14.121094 11.492188 -22.695312 -37.433594 -25.722656 27.664062 -67.832031 -40.804688 -22.949219 -47.257812 -85.007812 -14.101562 -7.968750 -26.246094,n
-70.968750 -68.023438 -50.777344 -29.484375 -5.515625 -92.234375 -82.644531 -50.535156 33.285156 -19.550781 -13.460938 -68.078125 -49.484375 79.257812 22.468750 8.222656 -68.390625 -84.246094 -80.464844 -26.308594 -17.324219 7.019531 -50.160156 -49.269531,n
-39.234375 -64.832031 -48.203125 -54.144531 -78.050781 -43.570312 -25.875000 -41.355469 18.941406 18.433594 3.140625 2.445312 7.496094 3.085938 -10.949219 -11.320312 -36.156250 -54.441406 -32.753906 -43.949219 -28.664062 -20.921875 -42.835938 -39.406250,n
-57.640625 -71.472656 -31.906250 -16.371094 -28.835938 -58.714844 -71.500000 -28.687500 5.917969 -9.742188 12.742188 9.976562 1.585938 55.351562 23.484375 12.539062 -45.714844 -13.929688 -13.812500 -10.820312 -20.710938 -34.882812 -51.878906 -28.687500,n
-35.234375 -35.224609 -49.207031 -60.892578 -53.732422 -60.388672 -11.566406 -19.765625 6.148438 25.201172 23.363281 -16.351562 11.144531 34.478516 43.750000 57.933594 -20.607422 -12.632812 -9.396484 -24.353516 -34.441406 2.345703 -8.810547 -23.869141,n
-83.191406 -41.027344 -43.835938 -68.617188 -42.675781 -70.535156 -28.156250 2.296875 8.109375 -12.835938 20.039062 10.800781 16.835938 44.289062 -5.054688 -16.515625 -45.242188 -58.343750 -40.335938 -5.273438 -1.558594 -63.796875 -65.214844 -13.578125,n
-42.765625 -40.042969 -22.031250 -49.000000 -81.617188 -64.542969 -64.285156 -34.332031 28.289062 65.296875 55.109375 31.527344 -1.355469 -5.507812 46.863281 20.812500 -13.132812 -19.394531 -35.500000 -73.777344 -46.425781 -38.699219 -51.507812 -51.421875,n
-38.484375 -90.304688 -58.824219 -81.664062 -43.289062 -25.621094 -74.062500 -58.035156 12.105469 7.734375 33.578125 8.976562 24.355469 19.863281 -13.804688 2.781250 -69.824219 -46.000000 -21.824219 -11.425781 -37.351562 -81.328125 -76.339844 -28.957031,n
-48.089844 -24.578125 -38.550781 -37.058594 -103.617188 -59.960938 -39.433594 -35.933594 15.921875 37.996094 29.714844 13.460938 -2.035156 -18.542969 -3.281250 8.371094 -5.511719 2.390625 -59.402344 -70.738281 -46.539062 -55.726562 -30.097656 -36.964844,n
-38.429688 -69.464844 -14.222656 -52.863281 -40.312500 -50.300781 -57.316406 -75.929688 61.531250 19.207031 -46.578125 -6.632812 44.195312 74.882812 3.390625 -4.894531 -96.910156 -118.457031 -67.503906 -56.089844 -41.542969 -20.574219 -26.265625 -45.566406,n
-10.386719 6.261719 -21.605469 -91.222656 -92.828125 -80.527344 -52.164062 -73.421875 -2.015625 -32.617188 4.585938 -12.636719 0.750000 14.304688 -30.605469 -16.945312 -19.035156 -60.585938 -73.890625 -55.441406 -86.144531 -37.316406 -62.089844 -71.574219,n
